speaker,item,start,label,duration,tp,f1,f2,f3
PL01,rzepa,101.11710936142153,V1,0.1044,0,453.68,1767.60,2846.05
PL01,rzepa,101.11710936142153,V1,0.1044,1,494.89,1769.77,2686.64
PL01,rzepa,101.11710936142153,V1,0.1044,2,538.19,1813.18,2690.61
PL01,rzepa,101.11710936142153,V1,0.1044,3,572.38,1834.90,2686.14
PL01,rzepa,101.11710936142153,V1,0.1044,4,579.47,1847.15,2543.83
PL01,rzepa,101.11710936142153,V1,0.1044,5,588.81,1854.43,2286.04
PL01,rzepa,101.11710936142153,V1,0.1044,6,621.81,1874.73,2704.47
PL01,rzepa,101.11710936142153,V1,0.1044,7,630.65,1877.28,2697.77
PL01,rzepa,101.11710936142153,V1,0.1044,8,610.37,1881.51,2640.05
PL01,rzepa,101.11710936142153,V1,0.1044,9,563.42,1772.89,2462.96
PL01,rzepa,101.11710936142153,V1,0.1044,10,535.46,1786.19,2401.28
PL01,kuma,105.129977,V1,0.0700,0,371.07,727.27,2466.54
PL01,kuma,105.129977,V1,0.0700,1,410.61,700.32,2470.55
PL01,kuma,105.129977,V1,0.0700,2,424.34,616.91,2467.43
PL01,kuma,105.129977,V1,0.0700,3,588.52,2427.22,3405.41
PL01,kuma,105.129977,V1,0.0700,4,599.90,2510.36,3332.52
PL01,kuma,105.129977,V1,0.0700,5,602.37,2481.44,3277.76
PL01,kuma,105.129977,V1,0.0700,6,594.43,2468.55,2900.49
PL01,kuma,105.129977,V1,0.0700,7,579.70,2438.68,2825.56
PL01,kuma,105.129977,V1,0.0700,8,569.49,2410.13,2860.21
PL01,kuma,105.129977,V1,0.0700,9,562.22,2394.43,2885.54
PL01,kuma,105.129977,V1,0.0700,10,553.48,2366.55,2862.48
PL01,babochlop,108.55037897284078,V1,0.0743,0,622.05,1384.54,2351.09
PL01,babochlop,108.55037897284078,V1,0.0743,1,646.45,1354.98,2232.11
PL01,babochlop,108.55037897284078,V1,0.0743,2,672.11,1370.22,2219.28
PL01,babochlop,108.55037897284078,V1,0.0743,3,691.57,1384.49,2245.36
PL01,babochlop,108.55037897284078,V1,0.0743,4,685.29,1368.97,2210.98
PL01,babochlop,108.55037897284078,V1,0.0743,5,675.72,1334.34,2161.04
PL01,babochlop,108.55037897284078,V1,0.0743,6,672.07,1304.11,2129.84
PL01,babochlop,108.55037897284078,V1,0.0743,7,656.29,1276.07,2112.91
PL01,babochlop,108.55037897284078,V1,0.0743,8,618.04,1242.64,2086.78
PL01,babochlop,108.55037897284078,V1,0.0743,9,556.63,1215.98,2126.86
PL01,babochlop,108.55037897284078,V1,0.0743,10,455.30,1131.51,2214.92
PL01,rzepaku,112.44190752142174,V1,0.0691,0,434.80,1676.61,2928.85
PL01,rzepaku,112.44190752142174,V1,0.0691,1,455.22,1628.36,2654.42
PL01,rzepaku,112.44190752142174,V1,0.0691,2,482.31,1630.05,2599.84
PL01,rzepaku,112.44190752142174,V1,0.0691,3,521.75,1655.25,2601.83
PL01,rzepaku,112.44190752142174,V1,0.0691,4,579.50,1671.68,2584.27
PL01,rzepaku,112.44190752142174,V1,0.0691,5,599.98,1662.71,2565.78
PL01,rzepaku,112.44190752142174,V1,0.0691,6,608.39,1655.21,2568.01
PL01,rzepaku,112.44190752142174,V1,0.0691,7,615.99,1651.27,2577.78
PL01,rzepaku,112.44190752142174,V1,0.0691,8,624.33,1649.37,2529.64
PL01,rzepaku,112.44190752142174,V1,0.0691,9,605.52,1618.70,2429.70
PL01,rzepaku,112.44190752142174,V1,0.0691,10,529.85,1585.07,2381.73
PL01,zywo,116.14,V1,0.0700,0,374.04,1835.91,3106.75
PL01,zywo,116.14,V1,0.0700,1,398.86,1777.99,2964.34
PL01,zywo,116.14,V1,0.0700,2,410.39,1774.17,2755.54
PL01,zywo,116.14,V1,0.0700,3,414.45,1779.75,2706.46
PL01,zywo,116.14,V1,0.0700,4,419.76,1797.00,2705.14
PL01,zywo,116.14,V1,0.0700,5,430.41,1802.90,2657.14
PL01,zywo,116.14,V1,0.0700,6,441.71,1804.67,2597.62
PL01,zywo,116.14,V1,0.0700,7,448.77,1797.50,2609.78
PL01,zywo,116.14,V1,0.0700,8,448.57,1764.81,2603.87
PL01,zywo,116.14,V1,0.0700,9,432.56,1685.44,2549.38
PL01,zywo,116.14,V1,0.0700,10,398.45,1575.41,2486.05
PL01,nowo,119.75246942614899,V1,0.1128,0,481.80,1476.55,2361.93
PL01,nowo,119.75246942614899,V1,0.1128,1,662.90,1421.75,2370.80
PL01,nowo,119.75246942614899,V1,0.1128,2,712.90,1256.56,2324.80
PL01,nowo,119.75246942614899,V1,0.1128,3,786.85,1103.72,2355.95
PL01,nowo,119.75246942614899,V1,0.1128,4,797.30,1037.05,2368.41
PL01,nowo,119.75246942614899,V1,0.1128,5,760.14,1046.39,2423.63
PL01,nowo,119.75246942614899,V1,0.1128,6,697.39,1018.44,2415.58
PL01,nowo,119.75246942614899,V1,0.1128,7,651.35,1011.13,2418.00
PL01,nowo,119.75246942614899,V1,0.1128,8,631.78,981.14,2495.63
PL01,nowo,119.75246942614899,V1,0.1128,9,554.29,982.95,2490.12
PL01,nowo,119.75246942614899,V1,0.1128,10,417.41,961.00,2398.72
PL01,sumo,123.19873355625342,V1,0.1086,0,787.45,2020.31,3037.59
PL01,sumo,123.19873355625342,V1,0.1086,1,362.11,1095.47,2412.45
PL01,sumo,123.19873355625342,V1,0.1086,2,409.69,1047.90,2427.25
PL01,sumo,123.19873355625342,V1,0.1086,3,446.61,940.71,2416.38
PL01,sumo,123.19873355625342,V1,0.1086,4,509.55,1680.65,3133.80
PL01,sumo,123.19873355625342,V1,0.1086,5,545.97,2397.87,2502.76
PL01,sumo,123.19873355625342,V1,0.1086,6,563.60,2355.94,2582.05
PL01,sumo,123.19873355625342,V1,0.1086,7,575.33,2385.43,2589.86
PL01,sumo,123.19873355625342,V1,0.1086,8,583.72,2394.20,2747.88
PL01,sumo,123.19873355625342,V1,0.1086,9,598.74,2379.18,2757.16
PL01,sumo,123.19873355625342,V1,0.1086,10,612.16,2347.52,2876.38
PL01,popa,126.569720743577,V1,0.0783,0,533.64,1023.78,2420.51
PL01,popa,126.569720743577,V1,0.0783,1,560.08,1051.70,2422.86
PL01,popa,126.569720743577,V1,0.0783,2,563.99,1054.02,2433.44
PL01,popa,126.569720743577,V1,0.0783,3,573.96,1051.06,2455.52
PL01,popa,126.569720743577,V1,0.0783,4,580.69,1037.87,2470.80
PL01,popa,126.569720743577,V1,0.0783,5,584.31,1017.09,2495.45
PL01,popa,126.569720743577,V1,0.0783,6,584.23,999.09,2511.88
PL01,popa,126.569720743577,V1,0.0783,7,578.91,966.48,2519.38
PL01,popa,126.569720743577,V1,0.0783,8,571.79,891.73,2518.48
PL01,popa,126.569720743577,V1,0.0783,9,550.51,856.65,2540.82
PL01,popa,126.569720743577,V1,0.0783,10,522.52,983.82,2600.30
PL01,papa,130.0683521545285,V1,0.0818,0,632.73,1171.27,2205.00
PL01,papa,130.0683521545285,V1,0.0818,1,722.49,1208.42,2228.30
PL01,papa,130.0683521545285,V1,0.0818,2,738.04,1207.52,2102.80
PL01,papa,130.0683521545285,V1,0.0818,3,762.03,1217.08,2208.53
PL01,papa,130.0683521545285,V1,0.0818,4,766.93,1220.03,2196.01
PL01,papa,130.0683521545285,V1,0.0818,5,774.16,1206.34,2167.78
PL01,papa,130.0683521545285,V1,0.0818,6,784.41,1204.32,2184.09
PL01,papa,130.0683521545285,V1,0.0818,7,807.60,1207.54,2310.01
PL01,papa,130.0683521545285,V1,0.0818,8,806.18,1197.56,2425.08
PL01,papa,130.0683521545285,V1,0.0818,9,712.14,1171.94,2423.24
PL01,papa,130.0683521545285,V1,0.0818,10,539.82,1109.22,2232.57
PL01,zima,133.57892203754483,V1,0.0790,0,210.65,2503.24,3169.32
PL01,zima,133.57892203754483,V1,0.0790,1,229.43,2517.52,3456.08
PL01,zima,133.57892203754483,V1,0.0790,2,248.10,2632.14,3605.04
PL01,zima,133.57892203754483,V1,0.0790,3,271.84,2546.35,3766.69
PL01,zima,133.57892203754483,V1,0.0790,4,330.43,2533.67,3337.26
PL01,zima,133.57892203754483,V1,0.0790,5,392.28,2524.97,3154.67
PL01,zima,133.57892203754483,V1,0.0790,6,449.29,2510.34,3022.42
PL01,zima,133.57892203754483,V1,0.0790,7,477.68,2513.63,2942.29
PL01,zima,133.57892203754483,V1,0.0790,8,487.26,2493.67,2766.09
PL01,zima,133.57892203754483,V1,0.0790,9,476.32,2322.66,2619.11
PL01,zima,133.57892203754483,V1,0.0790,10,442.35,2214.79,2362.25
PL01,popada,137.2402799793808,V1,0.0536,0,469.04,961.26,2340.60
PL01,popada,137.2402799793808,V1,0.0536,1,499.24,984.14,2317.16
PL01,popada,137.2402799793808,V1,0.0536,2,528.63,987.75,2316.95
PL01,popada,137.2402799793808,V1,0.0536,3,543.73,982.62,2349.04
PL01,popada,137.2402799793808,V1,0.0536,4,554.54,988.33,2353.04
PL01,popada,137.2402799793808,V1,0.0536,5,558.20,990.35,2342.04
PL01,popada,137.2402799793808,V1,0.0536,6,556.82,983.62,2330.69
PL01,popada,137.2402799793808,V1,0.0536,7,553.26,970.05,2328.30
PL01,popada,137.2402799793808,V1,0.0536,8,548.07,950.48,2339.75
PL01,popada,137.2402799793808,V1,0.0536,9,541.69,910.27,2374.74
PL01,popada,137.2402799793808,V1,0.0536,10,504.42,921.77,2362.20
PL01,cumowac,140.709977,V1,0.0470,0,882.14,1968.65,3435.67
PL01,cumowac,140.709977,V1,0.0470,1,345.55,1195.80,2380.14
PL01,cumowac,140.709977,V1,0.0470,2,372.32,1159.87,2379.48
PL01,cumowac,140.709977,V1,0.0470,3,394.87,1065.44,2380.82
PL01,cumowac,140.709977,V1,0.0470,4,414.58,1002.43,2409.40
PL01,cumowac,140.709977,V1,0.0470,5,430.87,977.97,2460.32
PL01,cumowac,140.709977,V1,0.0470,6,441.54,972.57,2510.85
PL01,cumowac,140.709977,V1,0.0470,7,433.89,916.21,2491.31
PL01,cumowac,140.709977,V1,0.0470,8,448.32,846.93,2466.54
PL01,cumowac,140.709977,V1,0.0470,9,502.50,903.49,2464.03
PL01,cumowac,140.709977,V1,0.0470,10,625.05,1395.30,2526.06
PL01,bywa,144.32,V1,0.1100,0,360.85,1713.39,2529.79
PL01,bywa,144.32,V1,0.1100,1,447.47,1835.27,2640.58
PL01,bywa,144.32,V1,0.1100,2,472.56,1874.26,2670.35
PL01,bywa,144.32,V1,0.1100,3,478.06,1909.49,2699.93
PL01,bywa,144.32,V1,0.1100,4,472.55,1946.17,2714.84
PL01,bywa,144.32,V1,0.1100,5,470.70,1967.91,2706.36
PL01,bywa,144.32,V1,0.1100,6,477.11,1988.11,2705.10
PL01,bywa,144.32,V1,0.1100,7,472.55,1959.92,2703.53
PL01,bywa,144.32,V1,0.1100,8,466.95,1936.41,2688.34
PL01,bywa,144.32,V1,0.1100,9,449.18,1897.68,2707.40
PL01,bywa,144.32,V1,0.1100,10,382.24,1845.68,2601.82
PL01,kumaty,147.7923417253792,V1,0.0477,0,330.72,780.32,2387.59
PL01,kumaty,147.7923417253792,V1,0.0477,1,363.33,778.96,2406.51
PL01,kumaty,147.7923417253792,V1,0.0477,2,409.15,778.52,2412.88
PL01,kumaty,147.7923417253792,V1,0.0477,3,446.88,759.02,2398.58
PL01,kumaty,147.7923417253792,V1,0.0477,4,469.10,736.30,2385.42
PL01,kumaty,147.7923417253792,V1,0.0477,5,479.23,710.47,2376.51
PL01,kumaty,147.7923417253792,V1,0.0477,6,483.93,672.73,2372.30
PL01,kumaty,147.7923417253792,V1,0.0477,7,500.26,596.62,2371.59
PL01,kumaty,147.7923417253792,V1,0.0477,8,508.61,1820.07,3695.12
PL01,kumaty,147.7923417253792,V1,0.0477,9,512.05,2323.97,3502.78
PL01,kumaty,147.7923417253792,V1,0.0477,10,517.77,2161.20,2477.22
PL01,nieborak,151.28490390148366,V1,0.0367,0,473.60,2284.13,2850.47
PL01,nieborak,151.28490390148366,V1,0.0367,1,476.94,2225.51,2780.49
PL01,nieborak,151.28490390148366,V1,0.0367,2,479.06,2185.41,2688.22
PL01,nieborak,151.28490390148366,V1,0.0367,3,480.77,2157.71,2553.83
PL01,nieborak,151.28490390148366,V1,0.0367,4,481.43,2164.32,2297.56
PL01,nieborak,151.28490390148366,V1,0.0367,5,478.83,2019.27,2198.33
PL01,nieborak,151.28490390148366,V1,0.0367,6,473.56,1749.10,2228.65
PL01,nieborak,151.28490390148366,V1,0.0367,7,467.65,1622.49,2246.73
PL01,nieborak,151.28490390148366,V1,0.0367,8,461.32,1529.32,2260.22
PL01,nieborak,151.28490390148366,V1,0.0367,9,453.01,1478.39,2259.37
PL01,nieborak,151.28490390148366,V1,0.0367,10,423.82,1429.36,2265.77
PL01,papaja,154.795610241488,V1,0.0606,0,732.59,1342.17,2399.24
PL01,papaja,154.795610241488,V1,0.0606,1,762.00,1369.58,2451.14
PL01,papaja,154.795610241488,V1,0.0606,2,775.33,1396.91,2513.11
PL01,papaja,154.795610241488,V1,0.0606,3,775.61,1380.54,2516.45
PL01,papaja,154.795610241488,V1,0.0606,4,786.09,1400.42,2509.80
PL01,papaja,154.795610241488,V1,0.0606,5,786.21,1364.76,2449.25
PL01,papaja,154.795610241488,V1,0.0606,6,781.11,1351.02,2438.66
PL01,papaja,154.795610241488,V1,0.0606,7,756.23,1321.74,2436.33
PL01,papaja,154.795610241488,V1,0.0606,8,721.71,1266.03,2399.04
PL01,papaja,154.795610241488,V1,0.0606,9,671.57,1163.45,2328.02
PL01,papaja,154.795610241488,V1,0.0606,10,627.80,1104.90,2228.31
PL01,nowotwÛr,158.369977,V1,0.0700,0,390.09,1321.25,2202.41
PL01,nowotwÛr,158.369977,V1,0.0700,1,420.16,1239.65,2258.33
PL01,nowotwÛr,158.369977,V1,0.0700,2,782.47,1436.55,2357.47
PL01,nowotwÛr,158.369977,V1,0.0700,3,720.02,1217.10,2347.75
PL01,nowotwÛr,158.369977,V1,0.0700,4,519.71,950.82,2296.98
PL01,nowotwÛr,158.369977,V1,0.0700,5,529.04,910.43,2299.45
PL01,nowotwÛr,158.369977,V1,0.0700,6,627.66,1002.78,2342.55
PL01,nowotwÛr,158.369977,V1,0.0700,7,585.92,1024.43,2337.66
PL01,nowotwÛr,158.369977,V1,0.0700,8,500.81,1058.91,2296.01
PL01,nowotwÛr,158.369977,V1,0.0700,9,446.06,1045.97,2284.69
PL01,nowotwÛr,158.369977,V1,0.0700,10,332.89,1073.51,2272.78
PL01,mimoza,162.029977,V1,0.0700,0,447.06,2175.12,2702.53
PL01,mimoza,162.029977,V1,0.0700,1,481.70,2402.02,3060.11
PL01,mimoza,162.029977,V1,0.0700,2,478.22,2409.20,3159.88
PL01,mimoza,162.029977,V1,0.0700,3,475.73,2406.15,3321.70
PL01,mimoza,162.029977,V1,0.0700,4,482.11,2398.74,3209.81
PL01,mimoza,162.029977,V1,0.0700,5,485.22,2404.61,3167.30
PL01,mimoza,162.029977,V1,0.0700,6,489.05,2416.96,3238.45
PL01,mimoza,162.029977,V1,0.0700,7,489.02,2443.62,3236.03
PL01,mimoza,162.029977,V1,0.0700,8,487.26,2474.85,3120.04
PL01,mimoza,162.029977,V1,0.0700,9,478.81,2393.75,2871.88
PL01,mimoza,162.029977,V1,0.0700,10,468.03,2270.10,2414.52
PL01,babo,165.5830428534628,V1,0.1276,0,569.09,1249.53,2194.71
PL01,babo,165.5830428534628,V1,0.1276,1,669.22,1298.79,2140.79
PL01,babo,165.5830428534628,V1,0.1276,2,724.73,1317.35,2124.58
PL01,babo,165.5830428534628,V1,0.1276,3,750.20,1306.35,2182.17
PL01,babo,165.5830428534628,V1,0.1276,4,787.17,1281.05,2302.40
PL01,babo,165.5830428534628,V1,0.1276,5,785.33,1207.70,2284.98
PL01,babo,165.5830428534628,V1,0.1276,6,758.57,1225.71,2363.84
PL01,babo,165.5830428534628,V1,0.1276,7,757.82,1251.16,2391.89
PL01,babo,165.5830428534628,V1,0.1276,8,737.38,1258.41,2436.33
PL01,babo,165.5830428534628,V1,0.1276,9,594.74,1181.85,2376.14
PL01,babo,165.5830428534628,V1,0.1276,10,665.20,1027.96,2295.74
PL01,zywotnie,169.019955,V1,0.0600,0,385.50,2018.00,3050.64
PL01,zywotnie,169.019955,V1,0.0600,1,409.49,2013.67,3137.22
PL01,zywotnie,169.019955,V1,0.0600,2,422.06,1944.99,3181.21
PL01,zywotnie,169.019955,V1,0.0600,3,428.46,1962.59,2580.88
PL01,zywotnie,169.019955,V1,0.0600,4,431.33,1803.31,2376.21
PL01,zywotnie,169.019955,V1,0.0600,5,437.14,1789.14,2426.46
PL01,zywotnie,169.019955,V1,0.0600,6,439.29,1733.76,2377.45
PL01,zywotnie,169.019955,V1,0.0600,7,442.73,1714.34,2396.40
PL01,zywotnie,169.019955,V1,0.0600,8,444.20,1693.45,2398.76
PL01,zywotnie,169.019955,V1,0.0600,9,441.00,1648.49,2362.93
PL01,zywotnie,169.019955,V1,0.0600,10,433.36,1597.27,2301.14
PL01,niebo,172.61679280953032,V1,0.0677,0,527.74,2380.04,2939.38
PL01,niebo,172.61679280953032,V1,0.0677,1,534.08,2340.20,2905.44
PL01,niebo,172.61679280953032,V1,0.0677,2,544.69,2321.62,2897.10
PL01,niebo,172.61679280953032,V1,0.0677,3,549.23,2283.58,2862.69
PL01,niebo,172.61679280953032,V1,0.0677,4,551.74,2222.48,2823.67
PL01,niebo,172.61679280953032,V1,0.0677,5,553.19,2182.46,2773.24
PL01,niebo,172.61679280953032,V1,0.0677,6,545.66,2133.84,2692.41
PL01,niebo,172.61679280953032,V1,0.0677,7,548.87,2081.78,2626.64
PL01,niebo,172.61679280953032,V1,0.0677,8,524.68,2047.89,2514.31
PL01,niebo,172.61679280953032,V1,0.0677,9,475.22,1944.32,2375.00
PL01,niebo,172.61679280953032,V1,0.0677,10,392.46,1820.42,2337.51
PL01,bywalec,175.58239579745873,V1,0.0839,0,386.77,1800.99,2428.12
PL01,bywalec,175.58239579745873,V1,0.0839,1,432.29,1816.56,2617.17
PL01,bywalec,175.58239579745873,V1,0.0839,2,449.29,1810.52,2600.43
PL01,bywalec,175.58239579745873,V1,0.0839,3,456.21,1831.82,2578.62
PL01,bywalec,175.58239579745873,V1,0.0839,4,449.16,1844.29,2580.64
PL01,bywalec,175.58239579745873,V1,0.0839,5,434.14,1841.98,2523.25
PL01,bywalec,175.58239579745873,V1,0.0839,6,421.63,1905.97,2550.56
PL01,bywalec,175.58239579745873,V1,0.0839,7,416.33,1955.13,2571.41
PL01,bywalec,175.58239579745873,V1,0.0839,8,433.74,1900.00,2603.15
PL01,bywalec,175.58239579745873,V1,0.0839,9,447.83,1851.51,2197.13
PL01,bywalec,175.58239579745873,V1,0.0839,10,410.72,1744.10,2675.62
PL01,zimami,179.33637951777465,V1,0.0494,0,278.26,2406.63,2945.20
PL01,zimami,179.33637951777465,V1,0.0494,1,288.92,2367.41,3029.37
PL01,zimami,179.33637951777465,V1,0.0494,2,300.02,2465.61,3169.07
PL01,zimami,179.33637951777465,V1,0.0494,3,312.51,2497.96,3187.86
PL01,zimami,179.33637951777465,V1,0.0494,4,332.77,2524.10,3097.79
PL01,zimami,179.33637951777465,V1,0.0494,5,349.35,2488.78,3009.28
PL01,zimami,179.33637951777465,V1,0.0494,6,378.02,2424.64,2935.32
PL01,zimami,179.33637951777465,V1,0.0494,7,414.90,2350.91,2860.49
PL01,zimami,179.33637951777465,V1,0.0494,8,419.71,2264.62,2715.33
PL01,zimami,179.33637951777465,V1,0.0494,9,424.60,2250.71,2587.60
PL01,zimami,179.33637951777465,V1,0.0494,10,433.86,2223.00,2446.38
PL01,mimo,182.98,V1,0.1187,0,253.58,1820.94,3511.71
PL01,mimo,182.98,V1,0.1187,1,521.82,2421.78,2724.54
PL01,mimo,182.98,V1,0.1187,2,536.32,2411.27,3185.44
PL01,mimo,182.98,V1,0.1187,3,548.15,2414.99,3302.43
PL01,mimo,182.98,V1,0.1187,4,481.98,2433.02,3455.83
PL01,mimo,182.98,V1,0.1187,5,470.95,2414.67,3437.14
PL01,mimo,182.98,V1,0.1187,6,348.83,2420.78,3416.76
PL01,mimo,182.98,V1,0.1187,7,415.64,2422.33,3224.68
PL01,mimo,182.98,V1,0.1187,8,391.46,2418.92,3200.46
PL01,mimo,182.98,V1,0.1187,9,390.56,2405.44,2960.38
PL01,mimo,182.98,V1,0.1187,10,398.97,2254.20,2464.42
PL01,rzepa,186.609977,V1,0.0940,0,456.33,1704.24,2541.55
PL01,rzepa,186.609977,V1,0.0940,1,501.70,1728.52,2611.38
PL01,rzepa,186.609977,V1,0.0940,2,537.82,1749.21,2671.31
PL01,rzepa,186.609977,V1,0.0940,3,586.88,1778.19,2680.89
PL01,rzepa,186.609977,V1,0.0940,4,624.08,1803.24,2686.29
PL01,rzepa,186.609977,V1,0.0940,5,636.11,1835.24,2706.09
PL01,rzepa,186.609977,V1,0.0940,6,651.63,1865.30,2708.22
PL01,rzepa,186.609977,V1,0.0940,7,652.81,1854.43,2665.44
PL01,rzepa,186.609977,V1,0.0940,8,625.83,1821.64,2634.01
PL01,rzepa,186.609977,V1,0.0940,9,572.01,1801.17,2549.44
PL01,rzepa,186.609977,V1,0.0940,10,528.85,1775.56,2475.35
PL01,kuma,190.46812115854036,V1,0.0764,0,401.59,803.13,2493.43
PL01,kuma,190.46812115854036,V1,0.0764,1,397.34,790.46,2538.25
PL01,kuma,190.46812115854036,V1,0.0764,2,442.82,734.76,2430.92
PL01,kuma,190.46812115854036,V1,0.0764,3,424.57,744.39,2416.70
PL01,kuma,190.46812115854036,V1,0.0764,4,406.13,769.18,2419.25
PL01,kuma,190.46812115854036,V1,0.0764,5,401.50,745.02,2429.81
PL01,kuma,190.46812115854036,V1,0.0764,6,219.12,751.90,2494.88
PL01,kuma,190.46812115854036,V1,0.0764,7,627.77,2436.27,3191.10
PL01,kuma,190.46812115854036,V1,0.0764,8,580.41,2385.53,2800.15
PL01,kuma,190.46812115854036,V1,0.0764,9,557.20,2371.43,2786.50
PL01,kuma,190.46812115854036,V1,0.0764,10,536.67,2349.53,2770.70
PL01,babochlop,193.68,V1,0.0700,0,506.64,1486.83,2422.06
PL01,babochlop,193.68,V1,0.0700,1,601.27,1436.07,2462.55
PL01,babochlop,193.68,V1,0.0700,2,671.27,1462.49,2472.77
PL01,babochlop,193.68,V1,0.0700,3,697.58,1470.12,2461.60
PL01,babochlop,193.68,V1,0.0700,4,726.72,1482.71,2474.03
PL01,babochlop,193.68,V1,0.0700,5,737.43,1479.05,2455.76
PL01,babochlop,193.68,V1,0.0700,6,732.66,1461.81,2433.06
PL01,babochlop,193.68,V1,0.0700,7,705.88,1417.29,2398.52
PL01,babochlop,193.68,V1,0.0700,8,653.20,1333.64,2331.36
PL01,babochlop,193.68,V1,0.0700,9,590.40,1260.26,2298.36
PL01,babochlop,193.68,V1,0.0700,10,535.11,1187.38,2250.21
PL01,rzepaku,197.49467478719615,V1,0.0667,0,401.27,1754.21,2891.80
PL01,rzepaku,197.49467478719615,V1,0.0667,1,436.61,1748.68,2709.45
PL01,rzepaku,197.49467478719615,V1,0.0667,2,458.91,1763.69,2710.53
PL01,rzepaku,197.49467478719615,V1,0.0667,3,503.34,1792.78,2612.18
PL01,rzepaku,197.49467478719615,V1,0.0667,4,560.06,1818.76,2552.93
PL01,rzepaku,197.49467478719615,V1,0.0667,5,559.12,1774.48,2525.45
PL01,rzepaku,197.49467478719615,V1,0.0667,6,539.27,1762.38,2459.74
PL01,rzepaku,197.49467478719615,V1,0.0667,7,544.43,1807.07,2435.23
PL01,rzepaku,197.49467478719615,V1,0.0667,8,537.16,1769.62,2455.77
PL01,rzepaku,197.49467478719615,V1,0.0667,9,546.39,1732.21,2503.26
PL01,rzepaku,197.49467478719615,V1,0.0667,10,531.50,1777.50,2778.99
PL01,zywo,201.40537138496805,V1,0.1046,0,392.27,1821.43,2939.92
PL01,zywo,201.40537138496805,V1,0.1046,1,414.76,1773.18,2686.26
PL01,zywo,201.40537138496805,V1,0.1046,2,426.89,1803.64,2711.17
PL01,zywo,201.40537138496805,V1,0.1046,3,450.93,1832.37,2686.13
PL01,zywo,201.40537138496805,V1,0.1046,4,466.37,1843.88,2638.95
PL01,zywo,201.40537138496805,V1,0.1046,5,475.60,1857.76,2657.01
PL01,zywo,201.40537138496805,V1,0.1046,6,475.72,1868.44,2683.83
PL01,zywo,201.40537138496805,V1,0.1046,7,467.94,1826.62,2600.84
PL01,zywo,201.40537138496805,V1,0.1046,8,438.59,1783.27,2580.07
PL01,zywo,201.40537138496805,V1,0.1046,9,376.79,1729.58,2571.52
PL01,zywo,201.40537138496805,V1,0.1046,10,295.45,1620.25,2371.04
PL01,nowo,204.93709716574736,V1,0.1129,0,488.88,1318.61,2278.25
PL01,nowo,204.93709716574736,V1,0.1129,1,546.34,1216.37,2206.35
PL01,nowo,204.93709716574736,V1,0.1129,2,772.37,1097.47,2294.76
PL01,nowo,204.93709716574736,V1,0.1129,3,863.82,995.53,2344.58
PL01,nowo,204.93709716574736,V1,0.1129,4,657.90,1049.11,2336.73
PL01,nowo,204.93709716574736,V1,0.1129,5,618.14,1058.04,2365.87
PL01,nowo,204.93709716574736,V1,0.1129,6,587.93,1046.13,2354.18
PL01,nowo,204.93709716574736,V1,0.1129,7,570.47,1023.70,2378.40
PL01,nowo,204.93709716574736,V1,0.1129,8,526.13,1013.31,2361.36
PL01,nowo,204.93709716574736,V1,0.1129,9,458.13,1003.47,2384.78
PL01,nowo,204.93709716574736,V1,0.1129,10,394.91,1018.95,2534.20
PL01,sumo,208.50254063315597,V1,0.0958,0,351.27,1470.92,2419.86
PL01,sumo,208.50254063315597,V1,0.0958,1,367.78,1107.17,2493.76
PL01,sumo,208.50254063315597,V1,0.0958,2,383.73,1047.19,2496.19
PL01,sumo,208.50254063315597,V1,0.0958,3,396.83,893.27,2484.41
PL01,sumo,208.50254063315597,V1,0.0958,4,408.51,793.05,2419.72
PL01,sumo,208.50254063315597,V1,0.0958,5,400.46,730.86,2390.12
PL01,sumo,208.50254063315597,V1,0.0958,6,383.32,762.43,2363.85
PL01,sumo,208.50254063315597,V1,0.0958,7,377.75,783.30,2369.71
PL01,sumo,208.50254063315597,V1,0.0958,8,373.71,802.92,2378.68
PL01,sumo,208.50254063315597,V1,0.0958,9,384.56,826.50,2395.84
PL01,sumo,208.50254063315597,V1,0.0958,10,364.00,891.28,2436.53
PL01,popa,211.82777486079732,V1,0.0837,0,510.53,970.48,2318.88
PL01,popa,211.82777486079732,V1,0.0837,1,566.81,1001.61,2337.98
PL01,popa,211.82777486079732,V1,0.0837,2,575.63,1022.01,2356.39
PL01,popa,211.82777486079732,V1,0.0837,3,593.14,1021.01,2378.23
PL01,popa,211.82777486079732,V1,0.0837,4,607.69,1009.42,2393.35
PL01,popa,211.82777486079732,V1,0.0837,5,624.85,975.03,2410.74
PL01,popa,211.82777486079732,V1,0.0837,6,631.47,931.06,2420.71
PL01,popa,211.82777486079732,V1,0.0837,7,620.79,895.21,2429.35
PL01,popa,211.82777486079732,V1,0.0837,8,588.90,867.22,2440.24
PL01,popa,211.82777486079732,V1,0.0837,9,540.60,858.39,2455.82
PL01,popa,211.82777486079732,V1,0.0837,10,500.54,858.20,2462.85
PL01,papa,215.4623694729875,V1,0.0952,0,746.07,1073.61,2157.45
PL01,papa,215.4623694729875,V1,0.0952,1,731.09,1155.02,2060.33
PL01,papa,215.4623694729875,V1,0.0952,2,725.08,1144.73,2170.02
PL01,papa,215.4623694729875,V1,0.0952,3,740.60,1167.07,2324.77
PL01,papa,215.4623694729875,V1,0.0952,4,756.34,1194.35,2420.28
