PL03	0.0479	2.1339	31/05/2018 17:04:13	0.0958	Wyraz 'babo' ma dwie sylaby.	C2	*	*	*	*	30.5657	-7.2372	28.4394	-7.5462	26.4027	-7.7371	24.6088	-6.9488	22.8555	-5.7363	21.0277	-4.6001	19.1135	-3.7199	17.1351	-3.1026	15.1137	-2.8322	13.0782	-2.6924	11.0365	-2.6657	8.9901	-2.6834	6.9368	-2.7323	4.8665	-2.7566	2.7959	-2.8878	0.7105	-3.0333	-1.3846	-3.2288	-3.4713	-3.5352	-5.5888	-3.8163	-7.7353	-4.1014	-9.848	-4.5564	-11.8696	-5.276	-13.8138	-6.1791	-15.6411	-7.3059	-17.396	-8.5396	-19.1706	-9.7205	-20.8555	-11.0267	-22.4435	-12.4496	-23.9857	-13.9081	-25.3921	-15.5059	-26.7341	-17.1431	-28.0345	-18.793	-28.9065	-20.8231	-29.4816	-23.0442	-29.9846	-25.2303	-30.2945	-27.477	-30.4375	-29.7468	-30.8471	-31.7404	-31.3091	-33.6403	-31.6807	-35.5434
PL03	0.0905	2.2723	31/05/2018 17:04:13	0.181	Wyraz 'babo' ma dwie sylaby.	V2	*	*	*	*	29.8588	-9.5033	27.8899	-9.551	25.9952	-9.457	24.1165	-9.405	22.403	-8.4885	20.6646	-7.4201	18.8524	-6.5119	16.9837	-5.6941	15.0613	-5.0612	13.1012	-4.7166	11.1232	-4.5387	9.1342	-4.4573	7.143	-4.5029	5.1367	-4.5349	3.1164	-4.594	1.0635	-4.6083	-1.0049	-4.6832	-3.1034	-4.767	-5.2029	-4.9611	-7.5786	-4.5178	-10.0115	-4.1642	-12.4707	-3.9642	-14.9464	-3.9191	-17.0875	-4.6547	-19.1063	-5.6488	-21.0342	-6.8074	-22.8251	-8.1723	-24.5383	-9.6293	-26.0905	-11.2715	-27.432	-13.1258	-28.5097	-15.2119	-29.6535	-17.1509	-30.3176	-19.4883	-30.5704	-22.0839	-30.7585	-24.5942	-30.7189	-27.1523	-30.9814	-29.3599	-31.6895	-31.1844	-32.5497	-32.8822	-33.4394	-34.5512
PL03	0.0291	2.0105	31/05/2018 17:04:19	0.0582	Wyraz 'kumaty' ma trzy sylaby.	C1	*	*	29.1463	-17.2365	27.7565	-16.2429	26.5025	-14.6132	25.2247	-12.7089	24.0446	-9.7641	22.6464	-7.0079	20.9349	-5.3208	19.1417	-3.4178	17.1962	-2.0574	15.1664	-0.5876	13.031	1.459	10.7198	4.1808	8.2547	6.3654	5.7071	7.8261	3.0784	9.0104	0.5661	8.9841	-1.8865	8.5515	-4.341	8.0949	-6.7313	7.3798	-9.0439	6.4345	-11.3532	5.5113	-13.475	4.1475	-15.5307	2.7135	-17.4213	1.0197	-19.1255	-0.9187	-20.6751	-2.9974	-21.626	-5.8823	-22.2824	-8.9588	-22.5505	-12.3056	-22.8939	-15.2758	-23.2608	-17.9928	-23.3467	-20.8276	-23.523	-23.3692	-23.4457	-25.989	-23.4652	-28.3508	-23.7652	-30.3419	-24.1504	-32.1777	-24.3167	-34.1	-24.5238	-35.9137	-24.9094	-37.5508	*	*
PL03	0.034	2.0735	31/05/2018 17:04:19	0.0679	Wyraz 'kumaty' ma trzy sylaby.	V1	*	*	28.8497	-18.0823	27.3118	-17.6686	25.7955	-17.1927	24.5246	-15.6635	23.3474	-13.2431	22.235	-9.511	20.9334	-5.3325	*	*	*	*	15.232	2.2032	13.0172	2.6698	10.7856	2.7586	8.5227	3.0678	6.141	4.1007	3.6623	5.168	1.0662	6.3213	-1.5231	6.9304	-3.9916	6.7565	-6.4131	6.3145	-8.7508	5.5647	-11.053	4.7136	-13.2863	3.6946	-15.5045	2.6564	-17.5456	1.2677	-19.1567	-0.8616	-20.5706	-3.1738	-21.6005	-5.9221	-22.2944	-8.9414	-23.2316	-11.3885	-24.0986	-13.7667	-25.0039	-15.9589	-25.904	-18.046	-26.3847	-20.4665	-26.2466	-23.3394	-25.4709	-26.5818	-24.4376	-29.7892	-23.5993	-32.5994	-23.2406	-34.8654	-23.2851	-36.7312	-23.8304	-38.2101	-24.3227	-39.6944
PL03	0.0364	2.1439	31/05/2018 17:04:19	0.0728	Wyraz 'kumaty' ma trzy sylaby.	C2	30.7173	-17.674	29.1048	-17.3548	27.4614	-17.189	25.8777	-16.8929	24.4609	-15.9326	23.3305	-13.3272	22.2084	-9.6726	20.86	-5.9021	19.2456	-2.307	17.3141	-0.0389	15.2045	1.0324	13.0279	1.7274	10.7965	2.5235	8.5083	3.2448	6.1641	3.9027	3.7772	4.4119	1.417	4.4538	-0.902	4.1596	-3.1805	3.6497	-5.4059	2.9423	-7.5732	2.0711	-9.7027	1.126	-11.8514	0.2513	-14.0123	-0.6	-16.2169	-1.3837	-18.3145	-2.4054	-19.8849	-4.3328	-20.7462	-7.2576	-21.3591	-10.297	-21.7257	-13.416	-22.319	-15.9959	-23.3523	-17.886	-24.3054	-19.7848	-25.0322	-21.8384	-25.2112	-24.3189	-25.1054	-26.9042	-24.7214	-29.556	-24.3446	-32.0292	-24.4213	-34.0257	-24.3143	-36.052	-24.6713	-37.6962	-25.0273	-39.2969
PL03	0.0679	2.2482	31/05/2018 17:04:19	0.1359	Wyraz 'kumaty' ma trzy sylaby.	V2	*	*	*	*	28.1578	-14.9565	26.6621	-14.0308	25.345	-12.201	24.1112	-9.4315	22.7384	-6.4484	21.1182	-3.8975	19.2665	-2.0824	17.2382	-1.337	15.1574	-0.9689	13.0555	-0.6945	10.9334	-0.4367	8.7961	-0.2966	6.645	-0.2269	4.4848	-0.2444	2.3321	-0.4181	0.1816	-0.6741	-1.956	-1.0401	-4.0792	-1.4996	-6.2039	-1.9913	-8.2931	-2.6193	-10.352	-3.347	-12.4107	-4.0952	-14.4543	-4.901	-16.5084	-5.7161	-18.4054	-6.8334	*	*	-20.3513	-11.7575	-20.9698	-14.4338	-21.5083	-17.0114	-22.5641	-18.8058	-23.5909	-20.5619	-24.5515	-22.326	-25.3887	-24.1509	-26.1534	-25.9798	-26.8799	-27.782	-27.5566	-29.5717	-28.2393	-31.3102	-28.9475	-32.9941	-29.708	-34.6186	-30.5209	-36.1977
PL03	0.0281	1.8219	31/05/2018 17:04:26	0.0561	Wyraz 'papa' ma dwie sylaby.	C1	*	*	*	*	31.2078	-5.1787	29.1161	-5.077	27.0684	-4.9272	25.1613	-4.192	23.231	-3.4519	21.2477	-2.8921	19.2276	-2.4993	17.184	-2.2664	15.132	-2.0517	13.0697	-1.9511	11.0017	-1.9116	8.9268	-1.9052	6.8525	-2.0088	4.7769	-2.167	2.6993	-2.3731	0.6291	-2.6706	-1.4345	-3.0377	-3.5347	-3.3227	-5.6555	-3.6183	-7.7282	-4.1205	-9.7307	-4.8381	-11.605	-5.8534	-13.3888	-7.0273	-15.1439	-8.2173	-16.9202	-9.3436	-18.6369	-10.5548	-20.2565	-11.8949	-21.7446	-13.3906	-23.1324	-14.977	-24.4008	-16.6626	-25.6481	-18.3244	-26.538	-20.311	-27.1874	-22.4494	-27.6639	-24.6475	-27.933	-26.9165	-28.4469	-28.8906	-28.9716	-30.7893	-29.7104	-32.4906	-30.433	-34.1756	-31.2288	-35.7983
PL03	0.0497	1.8998	31/05/2018 17:04:26	0.0995	Wyraz 'papa' ma dwie sylaby.	V1	*	*	*	*	31.419	-4.5016	29.2982	-4.4126	27.218	-4.2962	25.1638	-4.1792	23.2362	-3.4208	21.2492	-2.8805	19.2275	-2.5	17.1883	-2.1919	15.1355	-1.9043	13.0673	-1.7408	10.9884	-1.6257	8.8981	-1.5514	6.8031	-1.5839	4.7002	-1.6624	2.5833	-1.7559	0.4674	-1.9491	-1.6677	-2.1444	-3.8262	-2.3468	-6.0035	-2.5859	-8.1197	-3.0802	-10.1693	-3.7855	-12.135	-4.6969	-13.9985	-5.8106	-15.7969	-7.0204	-17.554	-8.2724	-19.2546	-9.5892	-20.8784	-10.9935	-22.4685	-12.4159	-24.0132	-13.8737	-25.5131	-15.3647	-26.6189	-17.2685	-27.6183	-19.2152	-28.5245	-21.1844	-28.9876	-23.48	-29.529	-25.6047	-29.9983	-27.7037	-30.37	-29.7947	-30.9801	-31.6526	-31.8266	-33.324	*	*
PL03	0.0655	2.015	31/05/2018 17:04:26	0.131	Wyraz 'papa' ma dwie sylaby.	C2	*	*	*	*	31.2152	-5.1552	29.1372	-5	27.0864	-4.8515	25.1598	-4.1993	23.2226	-3.503	21.2287	-3.0391	19.205	-2.7411	17.171	-2.4889	15.1256	-2.3243	13.0725	-2.1975	11.0109	-2.1114	8.9424	-2.0974	6.8697	-2.1561	4.7913	-2.2618	2.7151	-2.4573	0.632	-2.6832	-1.4467	-2.9907	-3.5316	-3.3332	-5.6767	-3.5553	-7.8089	-3.9059	-9.8307	-4.598	-11.755	-5.5261	-13.5391	-6.7273	-15.211	-8.0944	-16.923	-9.339	-18.6324	-10.5618	-20.2939	-11.8407	-21.8946	-13.1886	-23.416	-14.6217	-24.8748	-16.1096	-26.3113	-17.603	-27.6507	-19.1824	-28.6628	-21.0536	-29.2447	-23.2532	-29.5362	-25.5988	-29.5418	-28.0529	-29.7166	-30.2595	-30.1834	-32.1784	-30.8729	-33.9067	-31.6349	-35.5692
PL03	0.0849	2.1654	31/05/2018 17:04:26	0.1698	Wyraz 'papa' ma dwie sylaby.	V2	*	*	*	*	31.5764	-3.9972	29.46	-3.8224	27.3628	-3.6848	25.3029	-3.4853	23.2937	-3.0708	21.2647	-2.7603	19.2275	-2.5001	17.1817	-2.3045	15.1311	-2.0916	13.0695	-1.9336	10.9987	-1.8477	8.9207	-1.8302	6.8383	-1.8863	4.7534	-2.012	2.6701	-2.2177	0.5903	-2.4974	-1.4833	-2.8507	-3.5852	-3.1536	-5.6954	-3.5001	-7.7876	-3.9625	-9.7683	-4.7477	-11.671	-5.7093	-13.4605	-6.8842	-15.1689	-8.1715	-16.8483	-9.4652	-18.5054	-10.7604	-20.0634	-12.1747	-21.5869	-13.603	-23.1253	-14.9859	-24.5741	-16.4604	-25.7681	-18.1938	-26.9945	-19.848	-27.9239	-21.7527	-28.4491	-23.9549	-29.0746	-25.9782	-29.5739	-28.0283	-29.9897	-30.0653	-30.9697	-31.6595	-31.9832	-33.2283	-32.9338	-34.8364
PL03	0.0558	1.8641	31/05/2018 17:04:32	0.1116	Wyraz 'mimoza' ma trzy sylaby.	C1	*	*	*	*	34.7779	6.2665	32.5011	7.2733	30.2414	8.4643	27.9234	9.5906	25.5744	10.8027	23.1156	11.6128	20.579	11.9566	18.0297	12.2091	15.4656	12.1414	12.9115	11.972	10.3846	11.4286	7.9195	10.4905	5.5392	9.2679	3.2581	7.8283	1.0801	6.2475	-0.8497	3.9265	-2.6251	1.5226	-4.1547	-1.2468	-5.4444	-4.2448	-6.8443	-6.4689	-8.1482	-8.6356	-9.3169	-10.8467	-10.609	-12.5744	-11.7371	-14.4623	-12.8067	-16.2962	-13.9816	-17.8318	-14.9769	-19.5465	-15.6635	-21.5779	-16.2868	-23.5522	-16.7491	-25.5908	-17.1369	-27.5819	-17.8176	-29.1564	-18.4151	-30.748	-18.9715	-32.3144	-19.4787	-33.8649	-19.8221	-35.4892	-19.9771	-37.1865	-20.0295	-38.8798	-20.2128	-40.4206	-20.2973	-41.9653
PL03	0.0431	1.963	31/05/2018 17:04:32	0.0861	Wyraz 'mimoza' ma trzy sylaby.	V1	*	*	*	*	*	*	33.8595	12.2298	31.5696	14.0698	*	*	*	*	*	*	21.1799	18.3837	18.3926	18.4211	15.6101	18.2913	12.8441	17.9068	10.1374	16.7719	7.4968	15.6928	4.9327	14.4754	2.49	12.8831	0.153	11.1832	-1.8869	8.5533	-3.4451	4.6634	-4.6121	0.2843	-5.6006	-3.7813	-6.6114	-7.0877	-7.6305	-9.8781	-8.8741	-11.813	-10.0278	-13.7343	-10.9935	-15.8254	-11.8273	-17.9516	-12.2222	-20.5819	-12.5613	-23.0473	-12.6727	-25.6046	-12.6678	-28.0855	-13.0747	-29.8781	-13.3285	-31.7242	-13.5785	-33.4563	-14.1105	-34.8201	-14.5754	-36.1918	-15.1329	-37.4366	-15.827	-38.5459	-16.5201	-39.6453	-17.2518	-40.7131	-17.9432	-41.8074	*	*
PL03	0.0497	2.0558	31/05/2018 17:04:32	0.0995	Wyraz 'mimoza' ma trzy sylaby.	C2	*	*	*	*	33.0124	0.6066	31.0621	2.0232	29.0932	3.6184	27.0327	5.1464	24.9315	6.8922	22.7213	8.5503	20.3699	9.7194	17.9405	10.6836	15.443	11.1819	12.9221	11.0455	10.382	11.484	7.7936	12.04	5.2173	12.032	2.7236	11.3458	0.4272	9.7238	-1.7124	7.7747	-3.5564	5.0897	-5.1676	2.1442	-6.5239	-1.0421	-7.5822	-4.5082	-8.644	-7.4458	-9.9911	-9.3754	-11.3957	-11.0046	-12.8258	-12.4667	-13.9493	-14.365	-14.9477	-16.3215	-15.7519	-18.4233	-16.2969	-20.7252	-16.8611	-22.8329	-17.4317	-24.7942	-17.8131	-26.8463	-17.9306	-29.0418	-18.1561	-30.9929	-18.3252	-32.8845	-18.2365	-34.8858	-18.4003	-36.5771	-19.4442	-37.5655	-20.7415	-38.41	-22.0707	-39.2854	-24.18	-39.7749
PL03	0.065	2.1705	31/05/2018 17:04:32	0.13	Wyraz 'mimoza' ma trzy sylaby.	V2	36.0005	-4.1364	33.8413	-3.846	31.7112	-3.5651	29.5655	-3.4375	27.5265	-2.994	25.5298	-2.3532	23.5028	-1.7989	21.4338	-1.4472	19.3502	-1.1872	17.2553	-1.0459	15.1585	-0.9225	13.0569	-0.8168	10.9479	-0.7487	8.8314	-0.7311	6.7042	-0.7352	4.5773	-0.853	2.4443	-1.0157	0.2986	-1.1961	-1.8365	-1.498	-4.0106	-1.7295	-6.1888	-2.0362	-8.3452	-2.481	-10.4672	-3.0705	-12.5133	-3.8713	-14.5057	-4.7986	-16.4745	-5.7783	-18.407	-6.8308	-20.2555	-8.0246	-22.015	-9.3463	-23.6795	-10.7856	-24.9852	-12.656	-25.9795	-14.8205	-26.6659	-17.2174	-27.0637	-19.7778	-27.4355	-22.2146	-28.1474	-24.2211	-28.7501	-26.2449	-29.3747	-28.1807	-30.1828	-29.9279	-30.9091	-31.6994	-31.7426	-33.3753	-32.726	-34.9536
PL03	0.135	2.0516	31/05/2018 17:04:38	0.27	Wyraz 'zima' ma dwie sylaby.	C1	*	*	*	*	35.7846	9.4936	33.4587	10.7673	31.1037	12.1035	28.7062	13.4965	26.1367	14.223	23.53	14.8305	20.8871	15.2518	18.2169	15.4137	15.5447	15.5094	12.8711	15.5313	10.2048	15.3152	7.5936	14.5009	5.1181	12.8834	2.8933	10.2284	1.0919	6.1847	-0.4506	2.1461	-1.7971	-1.6488	-3.1057	-4.7592	-4.6	-6.7499	-6.0894	-8.4747	-7.613	-9.9201	-9.1087	-11.301	-10.5559	-12.6804	-11.997	-13.986	-13.4484	-15.2116	-14.9648	-16.2948	-16.1297	-17.8758	-16.9065	-19.9043	-17.1451	-22.4771	-16.9747	-25.3275	-16.933	-27.8036	-17.3814	-29.5989	-18.1419	-31.0064	-19.0646	-32.2323	-19.7272	-33.6606	-20.5993	-34.8946	-21.4322	-36.1516	-22.3171	-37.3701	-23.4073	-38.4686	*	*
PL03	0.035	2.2216	31/05/2018 17:04:38	0.07	Wyraz 'zima' ma dwie sylaby.	V1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.9622	18.1865	21.1907	18.4989	18.3999	18.5456	15.6132	18.4251	12.8492	17.4588	10.1548	16.3959	7.5394	15.1678	5.0245	13.6871	2.5606	12.4183	0.3865	9.94	-1.3608	6.2066	-2.8224	2.2781	-4.1065	-1.4085	-5.1599	-5.0886	-6.4333	-7.561	-7.7387	-9.6185	-8.8152	-11.9416	-10.055	-13.68	-11.2192	-15.4118	-12.0615	-17.5558	-12.4483	-20.2285	-12.6496	-22.9194	-12.9833	-25.1865	-13.6127	-26.902	*	*	*	*	-18.444	-28.521	-20.2534	-29.0089	-21.8276	-29.7953	-22.8866	-31.064	-23.197	-32.9072	-23.3965	-34.7545	*	*	*	*	*	*
PL03	0.055	2.3116	31/05/2018 17:04:38	0.11	Wyraz 'zima' ma dwie sylaby.	C2	*	*	*	*	36.2318	10.9272	33.6353	11.4118	30.9379	11.4041	28.3069	11.5042	25.6676	11.3693	23.0349	10.9862	20.4897	11.0015	17.9659	11.1183	15.4464	11.3253	12.9162	11.559	10.3693	11.7594	7.8056	11.8922	5.2531	11.7244	2.7236	11.3453	0.2075	10.8933	-2.1059	9.5305	-4.0803	7.0962	-5.5413	3.3956	-6.5214	-1.0493	-7.2738	-5.3278	-8.1926	-8.5292	-9.4246	-10.6117	-10.7815	-12.2304	-12.0705	-13.8512	-13.2268	-15.5862	-14.2281	-17.4463	-14.9891	-19.5287	-15.6392	-21.6107	-16.2428	-23.6073	-16.7139	-25.6318	-17.3362	-27.3651	-17.889	-29.084	-18.4446	-30.72	-19.073	-32.2248	-20.0023	-33.4345	-20.9958	-34.5913	-22.0037	-35.7451	-23.0671	-36.875	-23.7559	-38.2556	*	*
